,Data,Localauthority_Code,Localauthority_ItemName_ENG,Localauthority_SortOrder,Localauthority_Hierarchy,Localauthority_AltCode1,Measure_Code,Measure_ItemName_ENG,Measure_SortOrder,Measure_Hierarchy,Measure_ItemNotes_ENG,Year_Code,Year_ItemName_ENG,Year_SortOrder,RowKey,PartitionKey
670,75417.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,2001,Mid-year 2001,1001,0000000000000670,
671,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2015,Mid-year 2015,1015,0000000000000671,
672,41.562903,W06000008,Ceredigion,408,W92000004,W06000008,Dens,Population density,1,,Persons per square kilometre,2015,Mid-year 2015,1015,0000000000000672,
673,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1998,Mid-year 1998,998,0000000000000673,
674,41.988552,W06000008,Ceredigion,408,W92000004,W06000008,Dens,Population density,1,,Persons per square kilometre,2008,Mid-year 2008,1008,0000000000000674,
675,69937.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,1994,Mid-year 1994,994,0000000000000675,
676,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2016,Mid-year 2016,1016,0000000000000676,
677,41.257108,W06000008,Ceredigion,408,W92000004,W06000008,Dens,Population density,1,,Persons per square kilometre,2016,Mid-year 2016,1016,0000000000000677,
678,73665.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,2016,Mid-year 2016,1016,0000000000000678,
679,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1994,Mid-year 1994,994,0000000000000679,
680,74971.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,2008,Mid-year 2008,1008,0000000000000680,
681,39.16919,W06000008,Ceredigion,408,W92000004,W06000008,Dens,Population density,1,,Persons per square kilometre,1994,Mid-year 1994,994,0000000000000681,
682,75775.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,2004,Mid-year 2004,1004,0000000000000682,
683,75326.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,2007,Mid-year 2007,1007,0000000000000683,
684,70818.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,1995,Mid-year 1995,995,0000000000000684,
685,42.168892,W06000008,Ceredigion,408,W92000004,W06000008,Dens,Population density,1,,Persons per square kilometre,2011,Mid-year 2011,1011,0000000000000685,
686,75932.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,2012,Mid-year 2012,1012,0000000000000686,
687,75217.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,2010,Mid-year 2010,1010,0000000000000687,
688,42.126327,W06000008,Ceredigion,408,W92000004,W06000008,Dens,Population density,1,,Persons per square kilometre,2010,Mid-year 2010,1010,0000000000000688,
689,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2011,Mid-year 2011,1011,0000000000000689,
690,42.526773,W06000008,Ceredigion,408,W92000004,W06000008,Dens,Population density,1,,Persons per square kilometre,2012,Mid-year 2012,1012,0000000000000690,
691,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2012,Mid-year 2012,1012,0000000000000691,
692,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2003,Mid-year 2003,1003,0000000000000692,
693,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2008,Mid-year 2008,1008,0000000000000693,
694,71807.0,W06000008,Ceredigion,408,W92000004,W06000008,Pop,Population,2,Dens,Mid-year estimates of the population,1997,Mid-year 1997,997,0000000000000694,
695,1785.5105,W06000008,Ceredigion,408,W92000004,W06000008,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2010,Mid-year 2010,1010,0000000000000695,
696,113086.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,1994,Mid-year 1994,994,0000000000000696,
697,115147.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2003,Mid-year 2003,1003,0000000000000697,
698,71.151088,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2003,Mid-year 2003,1003,0000000000000698,
699,69.538947,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2000,Mid-year 2000,1000,0000000000000699,
700,69.860263,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2001,Mid-year 2001,1001,0000000000000700,
701,69.877564,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,1994,Mid-year 1994,994,0000000000000701,
702,125055.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2018,Mid-year 2018,1018,0000000000000702,
703,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2019,Mid-year 2019,1019,0000000000000703,
704,125818.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2019,Mid-year 2019,1019,0000000000000704,
705,77.744861,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2019,Mid-year 2019,1019,0000000000000705,
706,118278.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2006,Mid-year 2006,1006,0000000000000706,
707,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2003,Mid-year 2003,1003,0000000000000707,
708,74.850546,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2008,Mid-year 2008,1008,0000000000000708,
709,119640.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2007,Mid-year 2007,1007,0000000000000709,
710,121134.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2008,Mid-year 2008,1008,0000000000000710,
711,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2000,Mid-year 2000,1000,0000000000000711,
712,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2007,Mid-year 2007,1007,0000000000000712,
713,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1994,Mid-year 1994,994,0000000000000713,
714,77.273392,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2018,Mid-year 2018,1018,0000000000000714,
715,70.532555,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2002,Mid-year 2002,1002,0000000000000715,
716,112538.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2000,Mid-year 2000,1000,0000000000000716,
717,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2018,Mid-year 2018,1018,0000000000000717,
718,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2008,Mid-year 2008,1008,0000000000000718,
719,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2001,Mid-year 2001,1001,0000000000000719,
720,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2006,Mid-year 2006,1006,0000000000000720,
721,73.08578,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2006,Mid-year 2006,1006,0000000000000721,
722,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1996,Mid-year 1996,996,0000000000000722,
723,73.927381,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2007,Mid-year 2007,1007,0000000000000723,
724,112249.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,1995,Mid-year 1995,995,0000000000000724,
725,123671.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2015,Mid-year 2015,1015,0000000000000725,
726,76.418197,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2015,Mid-year 2015,1015,0000000000000726,
727,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2015,Mid-year 2015,1015,0000000000000727,
728,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1995,Mid-year 1995,995,0000000000000728,
729,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1999,Mid-year 1999,999,0000000000000729,
730,69.000743,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,1999,Mid-year 1999,999,0000000000000730,
731,75.764443,W06000009,Pembrokeshire,409,W92000004,W06000009,Dens,Population density,1,,Persons per square kilometre,2011,Mid-year 2011,1011,0000000000000731,
732,121974.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2010,Mid-year 2010,1010,0000000000000732,
733,1618.3449,W06000009,Pembrokeshire,409,W92000004,W06000009,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1997,Mid-year 1997,997,0000000000000733,
734,123135.0,W06000009,Pembrokeshire,409,W92000004,W06000009,Pop,Population,2,Dens,Mid-year estimates of the population,2012,Mid-year 2012,1012,0000000000000734,
